CustomerID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV
1429-UYJSV,37.233226,-121.78809,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,260.9,0,3423
6366-XIVKZ,37.32886,-121.834567,0,0,1,1,13,1,0,0,2,0,2,0,0,2,0,1,3,63.15,816.8,0,5916
3470-OBUET,37.238758,-121.828375,0,0,1,1,67,1,2,0,2,2,0,2,2,0,2,0,1,74.0,4868.4,0,4188
2770-NSVDG,37.257063,-121.923037,1,0,1,0,24,0,1,0,0,0,2,0,0,0,0,0,2,29.1,688.0,0,4636
9375-MHRRS,37.294926,-121.894763,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,50.05,288.35,0,3929
4860-YZGZM,37.316146,-121.936285,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,2,20.0,185.4,0,2706
6599-GZWCM,37.305622,-122.000887,0,0,0,0,13,1,0,1,0,2,0,0,0,0,1,1,3,74.65,966.25,0,4172
5533-NHFRF,37.424655,-121.74841,1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,44.4,265.8,0,3410
7037-MTYVW,37.371862,-121.860349,1,0,1,1,38,1,2,0,2,0,2,2,2,2,2,1,0,85.4,3297.0,0,5292
4760-THGOT,37.42765,-121.945416,0,0,1,0,43,1,2,1,2,2,0,0,0,2,0,1,2,94.1,4107.3,0,4392
4016-BJKTZ,37.270938,-121.851046,0,0,0,0,25,1,2,1,0,2,2,2,2,2,2,0,2,108.9,2809.05,0,4398
6584-VQMYT,37.246064,-121.749494,1,0,0,1,27,1,0,0,2,2,0,0,0,0,1,0,3,56.2,1567.55,0,5978
9838-BFCQT,37.218705,-121.762429,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1851.45,0,5475
2790-XUYMV,37.382909,-121.634151,1,0,0,1,71,1,2,1,2,2,0,0,0,0,1,1,1,85.45,6028.95,0,4777
0581-MDMPW,37.339533,-121.777179,0,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,1,88.95,2072.75,0,5557
1023-BQXZE,37.954089,-121.329761,1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,4317.35,0,5548
9163-GHAYE,37.974498,-121.319568,0,0,0,0,15,1,0,0,0,2,0,0,0,0,0,0,2,48.85,736.8,0,5584
3904-UKFRE,37.965695,-121.260051,1,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.1,336.15,0,2333
5353-WILCI,37.902422,-121.440029,0,0,0,0,28,1,0,0,2,2,0,0,0,0,0,0,2,56.05,1522.65,0,4468
0058-EVZWM,38.044523,-121.348048,0,0,1,0,55,1,2,1,2,0,0,0,2,0,0,1,0,89.8,4959.6,0,5875
7009-PCARS,37.946282,-121.139499,1,0,0,1,55,1,0,2,1,1,1,1,1,1,1,0,0,19.1,1001.5,0,4391
0519-DRGTI,38.029729,-121.387999,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.35,442.6,0,2522
1017-FBQMM,38.200231,-121.235034,0,0,1,1,62,1,2,1,0,2,0,2,2,2,1,1,1,106.05,6703.5,0,6361
1985-MBRYP,38.32153,-120.236358,0,0,0,0,43,1,0,2,1,1,1,1,1,1,2,1,0,19.65,779.25,0,3678
9372-TXXPS,38.183918,-120.898817,0,0,1,0,60,1,0,0,2,2,0,2,0,0,2,0,0,59.85,3483.45,0,4029
3259-QMXUN,38.233879,-120.861666,1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4890.5,0,5666
1015-JPFYW,38.227285,-121.02789,1,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,19.45,136.75,0,5084
6645-MXQJT,37.943954,-120.67108,1,0,1,1,2,1,0,1,2,0,0,0,2,2,0,0,2,97.1,184.15,0,5745
4360-QRAVE,37.956963,-120.863055,1,1,0,0,37,0,1,0,0,2,2,0,0,0,0,0,2,36.65,1315.0,0,2494
8433-WPJTV,37.873283,-121.292034,0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,6767.1,0,5669
5804-JMYIO,38.358464,-120.579304,0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,0,3,19.75,757.95,0,3944
6484-LATFU,38.047746,-121.030499,1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1657.4,0,6042
7599-NTMDP,38.166791,-121.14207,0,0,1,1,62,0,1,0,2,2,0,2,2,0,2,0,0,48.7,3008.55,0,5453
0536-ACXIP,38.128087,-121.4078,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.55,8165.1,0,6452
0936-NQLJU,38.304194,-120.592431,0,0,1,0,41,1,0,2,1,1,1,1,1,1,2,0,1,20.65,875.55,0,5062
1575-KRZZE,38.147852,-120.440124,0,0,0,0,4,1,0,0,2,2,0,0,0,0,0,0,2,55.2,220.65,0,4042
3251-YMVWZ,38.196497,-120.61689,1,0,0,0,53,1,2,2,1,1,1,1,1,1,1,0,0,24.05,1301.9,0,4865
4884-LEVMQ,38.156971,-120.849231,1,0,1,0,39,1,0,2,1,1,1,1,1,1,2,1,0,20.45,790.0,0,2165
8857-CUPFQ,38.192608,-120.957842,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,0,3,19.25,1237.65,0,4538
7610-TVOPG,38.41935,-120.469545,1,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,2,26.35,378.6,0,2723
3638-DIMPH,38.392686,-120.415951,0,0,1,0,13,1,0,0,0,0,0,0,0,0,1,0,2,43.8,592.65,0,4369
1845-ZLLIG,38.169605,-121.310964,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,50.15,50.15,0,4014
8559-WNQZS,37.321233,-120.656354,1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,20.45,20.45,0,5925
1699-UOTXU,37.818589,-120.256995,1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,61.4,3638.25,0,6209
0635-WKOLD,37.553469,-120.952825,1,0,1,0,40,1,2,0,0,2,0,2,2,0,1,0,1,70.75,2921.75,0,5507
5993-JSUWV,38.085839,-120.37855,0,0,0,0,66,1,0,0,2,2,2,0,0,0,2,1,0,61.15,4017.45,0,5133
4518-FZBSX,37.722127,-120.110174,1,0,1,1,42,1,0,2,1,1,1,1,1,1,1,0,3,20.25,854.9,0,4439
5387-ASZNZ,37.420273,-120.66527,0,1,0,0,66,1,2,0,2,2,0,2,0,0,1,1,1,63.85,4174.35,0,4657
6988-CJEYV,37.435664,-121.049056,1,0,0,0,49,1,2,1,0,2,0,0,2,2,0,0,2,98.7,4920.55,0,6148
3097-FQTVJ,37.524721,-120.757977,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.0,810.3,0,5913
5465-BUBFA,37.127386,-120.506422,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.3,772.4,0,4180
7299-GNVPL,37.654551,-119.822984,0,0,1,1,23,1,0,1,2,2,0,2,0,0,0,0,3,84.4,1936.85,0,2177
9743-DQKQW,37.818543,-121.006907,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.1,79.8,0,2013
1215-VFYVK,37.902968,-119.667544,0,0,0,0,4,0,1,0,2,0,2,2,0,2,0,0,3,48.25,202.25,0,2682
9371-BITHB,37.147198,-121.120161,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1070.5,0,5432
9093-FPDLG,37.394536,-120.890747,0,0,0,0,11,1,0,1,0,2,2,2,0,2,0,1,2,94.2,999.9,0,2405
0541-FITGH,37.479926,-120.230424,0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,1,3,62.15,113.1,0,5766
6985-HAYWX,37.5923,-120.853288,0,0,1,0,26,1,2,1,0,2,0,0,0,0,0,0,0,79.3,2015.8,0,5168
7508-KBIMB,37.84771,-120.486589,1,0,1,1,24,1,0,0,2,0,2,0,0,0,1,1,1,56.25,1454.25,0,3607
6838-HVLXG,37.555631,-120.911653,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.3,246.7,0,4177
2277-DJJDL,37.666587,-120.411517,1,1,1,0,60,1,2,1,0,0,0,2,2,2,0,1,2,99.0,6017.9,0,4763
1897-OKVMW,37.80821,-121.308401,0,0,1,1,64,1,2,0,2,2,2,2,2,2,2,1,3,90.6,5817.45,0,5240
5485-ITNPC,37.249377,-120.249581,1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,1,0,85.9,5595.3,0,5137
0233-FTHAV,37.361987,-120.748394,0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4765.0,0,5687
4644-PIZRT,38.109125,-120.078597,1,0,1,1,17,1,2,0,2,0,2,0,2,0,1,1,0,70.35,1201.65,0,2704
8922-NPKBJ,37.830267,-121.201018,1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,19.35,867.3,0,3433
2740-TVLFN,37.750822,-121.238423,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.15,50.15,0,3043
7771-CFQRQ,37.526791,-119.99437,0,0,1,1,47,1,0,0,0,2,0,2,0,2,2,0,0,63.8,3007.25,0,5144
9512-PHSMG,37.255637,-120.493537,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,252.75,0,4907
6963-EZQEE,37.581496,-119.972762,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,88.55,6306.5,0,4097
2452-KDRRH,38.121601,-120.133915,1,1,0,0,67,1,2,1,0,0,2,0,2,2,0,1,1,101.4,6841.05,0,5269
4146-SVFUD,37.621458,-121.012295,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.6,44.6,0,4864
1564-HJUVY,37.639029,-120.964772,1,0,0,0,4,1,0,0,0,2,0,2,2,0,0,1,0,63.75,226.2,0,2624
3617-XLSGQ,37.672906,-120.946594,0,0,1,1,66,1,2,1,2,2,2,0,2,2,2,0,0,109.25,7082.5,0,5865
7517-LDMPS,37.716186,-121.025836,0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,1017.35,0,4807
7244-KXYZN,37.670526,-120.877572,0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,527.35,0,4690
5226-NOZFC,37.612612,-121.108568,1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,2,85.75,2146.5,0,3178
1400-WIVLL,37.785033,-120.776141,1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,5969.85,0,4687
8148-NLEGT,38.224869,-119.755729,0,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,2,22.95,1014.25,0,4650
8347-GDTMP,37.750778,-121.13238,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1225.65,0,5113
6746-WAUWT,37.713152,-121.08739,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,19.7,386.5,0,4431
0428-IKYCP,37.982716,-120.343732,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,87.0,1850.65,0,5233
2187-PKZAY,37.316807,-120.855753,1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,79.95,1043.4,0,2968
4003-OCTMP,37.680968,-121.446049,0,0,1,0,31,1,0,0,2,0,0,2,0,2,1,1,2,64.0,1910.75,0,5191
6652-YFFJO,37.939768,-120.188002,0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,1,2,64.9,716.1,0,2775
7225-IILWY,37.474396,-120.875917,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1686.15,0,5434
5248-RPYWW,37.529656,-120.854357,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,0,4606
7923-IYJWY,38.107441,-120.230625,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,0,5896
3170-GWYKC,37.609095,-121.263381,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,6236.75,0,5926
9830-ECLEN,37.421299,-120.599587,1,0,1,1,58,0,1,0,2,2,2,0,2,0,1,0,3,50.0,2919.85,0,4704
2668-TZSPS,38.488431,-122.752839,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,20.45,0,2664
7446-SFAOA,38.394091,-122.739814,0,0,1,0,37,1,0,2,1,1,1,1,1,1,1,1,0,19.85,717.5,0,5707
9522-ZSINC,38.468893,-122.580539,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,253.8,0,2252
8234-GSZYK,39.225694,-123.717354,1,0,0,0,43,1,2,2,1,1,1,1,1,1,2,0,0,26.45,1110.05,0,3881
6505-OZNPG,38.731055,-123.316553,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,348.8,0,3909
6164-HAQTX,39.025867,-123.381544,1,0,0,0,71,0,1,0,2,2,2,2,2,0,2,0,0,53.95,3888.65,0,4094
7765-LWVVH,39.361283,-123.784599,0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,2,95.1,6843.15,0,5584
1658-TJVOA,38.578807,-123.19338,0,1,0,0,6,1,0,1,2,0,0,0,0,0,0,1,2,74.1,450.9,0,4716
0953-LGOVU,38.965804,-122.631779,1,0,1,1,12,0,1,0,0,2,0,2,0,0,0,0,3,35.5,432.25,0,2562
4692-NNQRU,38.801936,-122.938935,0,0,1,0,21,1,0,1,0,0,2,2,0,0,1,0,2,79.2,1742.45,0,4900
7742-MYPGI,38.838088,-122.73203,0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,297.35,0,4538
9619-GSATL,39.756049,-123.358701,0,0,0,0,43,1,0,0,0,2,0,2,0,0,1,0,2,55.45,2444.25,0,3350
5622-UEJFI,38.445603,-123.063756,0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,1,1,25.4,949.8,0,5070
0674-DGMAQ,39.108252,-123.645121,1,1,1,0,32,1,2,1,0,2,2,0,0,2,0,1,2,93.5,2970.8,0,5804
6203-HBZPA,38.499302,-122.92444,1,0,0,0,52,0,1,0,2,2,2,2,2,2,2,0,1,63.9,3334.95,0,5380
0484-FFVBJ,39.455555,-123.683979,1,0,0,0,32,1,0,0,0,0,0,0,2,2,1,1,0,64.85,2010.95,0,4895
0301-FIDRB,38.493888,-122.777141,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,63.8,4684.3,0,6107
4139-JPIAM,38.731771,-123.064272,1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,1,44.45,2181.55,0,6087
2181-TIDSV,38.368744,-122.522642,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1303.25,0,6492
2761-XECQW,39.045246,-122.743181,1,1,1,0,8,0,1,0,0,2,2,0,0,2,0,1,3,43.35,371.4,0,2560
1936-CZAKF,38.434362,-122.86891,1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,1,49.65,2409.9,0,4283
9453-PATOS,38.848082,-123.50608,0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,85.1,6155.4,0,4147
4402-FTBXC,38.93706,-123.118111,1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,3,89.8,4667.0,0,4980
2931-XIQBR,38.93496,-122.792243,0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,103.05,5153.5,0,5905
0106-UGRDO,38.419525,-122.521585,0,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,2,116.0,8182.85,0,4216
5542-TBBWB,39.080469,-122.955176,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,0,3358
1930-QPBVZ,39.806141,-123.531098,1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.1,6683.4,0,5748
2606-PKWJB,39.245911,-123.77214,1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,3,40.25,1564.05,0,4288
5322-ZSMZY,38.925545,-122.549083,1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,3,25.75,755.6,0,5472
8059-UDZFY,39.141934,-122.770679,0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.35,3465.05,0,4738
7740-BTPUX,38.966713,-123.586412,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,0,5754
5220-AGAAX,39.305545,-123.743697,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1664.3,0,5440
0208-BPQEJ,38.787446,-122.58675,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.4,198.1,0,3713
9435-JMLSX,38.471049,-123.015549,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9,0,6286
3352-ALMCK,39.182916,-123.552571,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,4108.15,0,3655
5312-IRCFR,39.12334,-122.838198,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,5980.75,0,5206
5294-IMHHT,38.415003,-122.998726,1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,5043.2,0,4488
6176-YJWAS,39.408634,-123.045516,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,7114.25,0,4256
5310-NOOVA,39.298065,-123.25211,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,907.05,0,4006
4526-EXKKN,38.522328,-122.97932,1,0,0,0,40,1,2,2,1,1,1,1,1,1,2,1,3,24.6,973.95,0,2601
5311-IHLEI,38.398815,-122.861923,1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,605.75,0,2716
3987-KQDDU,38.25485,-122.461799,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.6,661.55,0,4990
3404-JNXAX,39.134075,-123.23422,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,4116.9,0,6032
5131-PONJI,39.220368,-122.907693,1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,4494.65,0,5804
3489-VSFRD,39.492046,-123.375818,0,0,0,0,56,1,0,0,2,0,2,2,0,0,1,1,1,60.25,3282.75,0,4835
3345-JHUEO,38.527297,-122.810044,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,55.7,0,4267
5815-HGGHV,39.222323,-122.985488,1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,1274.45,0,5969
5260-UMPWX,38.888351,-123.239647,0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,20.25,493.95,0,5158
5649-RXQTV,40.166028,-123.584144,1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99.0,5038.15,0,5787
2674-MIAHT,40.309088,-123.668201,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.3,324.2,0,3132
2576-HXMPA,40.965011,-124.015255,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.55,19.55,0,5537
7587-AOVVU,40.839958,-124.003757,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2793.55,0,3160
6898-MDLZW,40.94338,-123.831799,1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,648.65,0,5385
4707-YNOQA,40.854512,-123.450097,0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,917.15,0,5854
9357-UJRUN,40.497283,-123.93037,1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,58.35,1346.9,0,5428
8648-PFRMP,40.4785,-124.301372,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,672.7,0,2056
7663-CUXZB,40.726949,-124.217378,1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,6561.25,0,6251
0258-NOKBL,40.584991,-124.121504,1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4,268.45,0,5625
1163-VIPRI,40.057784,-123.679461,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55,0,6087
9348-ROUAI,40.342928,-124.063329,0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5194.05,0,4617
9443-JUBUO,41.163637,-123.704841,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,4478.85,0,6412
3043-TYBNO,40.664483,-123.865325,1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.65,196.9,0,2111
4830-FAXFM,40.7666,-123.80458,1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,1,24.1,439.2,0,2378
5906-BFOZT,40.665952,-124.240051,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,0,3753
2960-NKRSO,40.390301,-123.412327,1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.95,2107.15,0,5421
8996-ZROXE,40.210895,-123.86,1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,3035.8,0,5521
5598-IKHQQ,40.267158,-123.805913,0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1866.45,0,4118
0397-ZXWQF,41.336354,-124.044354,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,20.5,1430.95,0,4416
5266-PFRQK,41.269521,-123.546958,1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,1071.6,0,4886
4674-HGNUA,40.274302,-124.210902,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,6457.15,0,4444
6765-MBQNU,40.184094,-123.745487,0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,684.05,0,2244
9786-IJYDL,40.142256,-123.852927,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3914.05,0,5723
1303-SRDOK,40.485849,-124.163234,0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3842.6,0,4318
3769-MHZNV,40.89866,-123.539754,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,670.35,0,3700
6295-OSINB,40.809636,-124.189977,1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,7880.25,0,6181
3308-MHOOC,40.440636,-124.098739,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.2,19.2,0,3383
2207-QPJED,41.444606,-123.471895,0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,2,90.0,3371.75,0,4048
4177-JPDFU,40.363446,-123.835041,1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,3,34.0,442.45,0,3215
2239-CFOUJ,41.162295,-124.027381,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.4,20.4,0,4540
8046-DNVTL,40.310119,-123.909449,1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,38.6,2345.55,0,4558
2209-XADXF,40.949012,-123.655847,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0,4831
6620-JDYNW,39.873371,-123.741474,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,60.6,1156.35,0,4459
4770-UEZOX,40.053159,-123.995867,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.75,144.8,0,4545
1038-RQOST,40.170357,-123.417298,1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.6,414.95,0,2276
4568-TTZRT,38.99003,-121.114408,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,181.8,0,5380
9513-DXHDA,38.912881,-121.082766,1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,81.7,2212.55,0,2445
0516-QREYC,38.681651,-122.130569,0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,20.3,459.95,0,3740
8084-OIVBS,38.384648,-121.578701,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.0,211.95,0,3731
8896-BQTTI,38.880622,-120.973865,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.0,25.0,0,2371
3865-QBWSJ,38.311609,-121.554034,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,80.45,3162.65,0,2926
3352-RICWQ,38.508735,-121.678813,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.75,210.65,0,2427
2160-GPFXD,38.544002,-121.685559,1,0,1,1,54,1,2,0,2,2,0,2,0,0,2,1,1,65.65,3566.7,0,5725
2065-MMKGR,38.683605,-120.811852,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71.0,2080.1,0,4226
5857-TYBCJ,38.392821,-121.799917,1,1,1,0,44,1,2,1,0,0,2,0,2,0,0,1,2,89.2,4040.2,0,2925
1498-NHTLT,38.69549,-121.307864,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186.0,0,5020
1402-PTHGN,38.434138,-121.30587,0,0,1,1,18,1,0,0,2,2,0,2,0,0,1,1,3,61.5,1087.45,0,3479
4176-RELJR,38.349195,-121.902943,1,1,0,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1672.15,0,6388
5199-FPUSP,38.834469,-122.127193,1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,1,34.05,1113.95,0,3044
6377-KSLXC,38.652065,-121.25441,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,107.05,0,4281
1796-JANOW,38.513484,-120.704613,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.95,38.15,0,4079
0238-WHBIQ,38.672638,-121.147403,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,6339.3,0,4193
8735-NBLWT,39.031876,-120.811141,1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,184.1,0,4195
6651-RLGGM,38.274451,-121.259201,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,3,26.3,1688.9,0,6066
1614-JBEBI,38.9386,-120.785514,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,20.7,137.6,0,3330
5696-EXCYS,38.375325,-121.507935,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,1,19.45,369.05,0,5347
5795-KTGUD,38.33788,-120.954202,0,0,1,0,68,1,2,1,2,2,2,0,2,2,2,1,0,110.8,7553.6,0,4545
7924-GJZFI,38.336216,-120.76901,0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1813.1,0,4442
4702-HDRKD,38.875508,-121.765866,1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,49.35,3321.35,0,5905
8512-WIWYV,38.631489,-120.015167,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,20.35,707.5,0,2433
5897-ZYEKH,38.922812,-121.312005,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,7112.15,0,5768
5456-ITGIC,38.809175,-121.171375,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.45,4641.1,0,5295
1406-PUQVY,38.674276,-121.961866,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,49.9,49.9,0,3239
9114-AAFQH,38.671295,-121.388251,0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,2,65.65,3094.65,0,5427
8715-KKTFG,38.736685,-121.251984,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,103.3,6518.35,0,5401
